image_001.jpg,233.68561,74.73353,-243.15707,238.94095,64.78541,-224.81805,242.08472,65.09629,-224.94171,246.21202,65.39515,-225.07259,227.47525,64.39104,-226.30043,223.74184,64.47685,-226.33856,220.335,64.64495,-226.43134,252.3728,71.65888,-125.17631,214.15385,71.575325,-131.6105,240.90009,87.40332,-207.30515,226.37207,86.43277,-208.81166,280.004,132.74495,-79.02512,183.9856,131.90309,-93.34558,357.31403,132.03052,-103.49032,118.448906,122.49315,-178.65363,401.6827,130.39247,-200.46106,57.41907,112.94151,-346.3218,424.3321,136.14803,-220.5575,35.015976,115.11948,-372.10068,423.5429,132.74072,-238.88953,35.785233,110.83986,-397.08734,413.3444,130.81238,-214.35086,44.30161,112.67655,-363.86047,255.92645,284.3506,-3.962747,205.27757,281.04108,4.236498,249.33961,382.95932,8.226714,206.19449,384.278,69.12397,243.90375,453.3032,217.02556,204.9512,465.59622,275.2664,242.5864,461.5219,232.92279,208.18854,477.8903,291.62924,238.84857,486.25146,141.9745,196.7957,495.09518,182.74983
image_002.jpg,253.59206,39.353317,-154.39465,256.49445,34.06088,-141.57483,258.11755,34.161568,-141.5762,259.6895,34.24224,-141.58163,250.643,34.23123,-141.01042,248.62224,34.29376,-141.02412,246.80083,34.309593,-141.02094,263.438,38.098278,-63.828766,244.05602,37.77343,-61.382526,257.51,45.307198,-125.8074,249.92673,45.373287,-125.24293,280.79102,71.0666,-17.674826,228.77864,70.891426,-37.469933,314.9904,71.53421,-86.876785,195.22911,71.61716,-144.75218,342.98474,59.793446,-210.55318,168.14421,59.838913,-308.26044,350.96964,58.922916,-232.79893,159.74318,59.563644,-337.91382,349.11517,57.381676,-243.6753,163.41968,57.112,-344.79987,345.14056,58.507317,-219.50644,166.68019,57.9118,-316.6289,266.69373,171.19022,5.433077,238.2853,169.46756,-5.562648,267.4749,236.2585,3.5971725,237.80734,234.23337,3.9053848,265.6374,292.39792,147.92851,239.76413,290.22858,136.20108,262.98965,299.4296,156.8131,243.6287,296.38516,144.41606,267.4694,316.9022,69.72212,239.63867,313.98972,57.012566
image_003.jpg,240.595,101.86886,-198.87988,245.74689,91.51088,-183.88104,249.21103,91.46174,-183.96954,253.31686,91.54519,-183.98741,233.92052,91.98374,-186.95312,229.93454,92.42167,-187.0293,226.42711,92.86421,-187.1286,258.53012,97.77626,-89.23563,221.73363,97.49059,-103.73319,247.30302,114.20602,-164.57213,233.81001,113.25776,-168.47298,284.27942,160.02885,-30.136314,193.51648,156.3489,-80.002014,354.16913,163.16335,-105.89573,130.3739,154.41164,-194.64467,395.51605,164.45383,-265.89816,75.02302,144.68103,-367.6664,415.30133,167.9588,-288.34872,51.356236,148.49916,-390.5641,413.8836,165.5363,-302.9194,56.83412,146.94351,-407.08884,405.71732,164.75272,-277.8893,66.72392,147.49823,-380.09457,259.56726,312.7732,14.83466,213.0968,309.43912,-14.451824,263.8608,409.72327,29.843346,212.74467,413.67773,54.56834,256.08707,486.72256,163.26128,215.83833,496.6484,195.2571,252.344,496.7028,171.63026,215.99158,508.6822,205.49182,256.80753,521.06195,88.4267,221.12067,526.48804,104.818565
image_004.jpg,223.98732,113.93434,-201.27032,230.89584,104.094795,-184.82742,234.58638,104.27798,-184.90932,238.4607,104.531395,-184.96582,218.9089,103.84533,-185.11041,215.28537,103.91502,-185.14037,211.82085,104.224655,-185.2154,244.55077,108.82806,-92.0467,207.54666,109.07963,-93.299774,231.22757,126.328926,-167.89989,217.22853,126.4703,-168.06786,271.25537,161.87955,-52.592026,178.25122,163.82504,-48.008965,334.94217,151.5921,-80.06104,110.76312,148.58618,-104.82311,388.33264,133.99933,-179.24362,57.01641,140.05005,-245.74411,408.23633,137.51929,-201.26823,36.570724,141.98349,-268.1886,404.2332,134.58543,-220.09308,39.21417,137.27711,-291.62634,396.6088,134.1876,-193.57835,46.625103,139.57796,-262.0524,250.90651,310.41824,-2.982162,201.4639,310.4805,3.3952177,255.33946,410.76532,-6.1576033,200.03935,411.98865,38.62719,254.25917,494.9758,132.46986,205.30917,501.55914,140.44684,254.10965,505.58417,141.36037,206.96983,515.1092,145.93295,247.60878,527.2711,46.315006,205.73932,527.0441,36.24424
image_005.jpg,219.7948,106.602066,-186.33072,226.21646,96.86577,-171.24348,229.76303,96.52235,-171.3187,233.11235,96.384964,-171.41333,214.4737,96.87875,-172.42517,210.90794,96.71992,-172.44736,207.61491,96.60169,-172.49672,239.3911,99.69609,-85.27161,202.89319,99.75391,-91.486885,227.39722,117.853645,-154.23923,213.38141,118.0208,-155.73407,265.70605,146.8072,-39.824833,174.36638,150.08665,-45.116657,325.39777,137.88077,-74.63207,111.62623,135.4217,-39.126335,377.07697,113.56683,-178.93727,57.90194,120.80152,-85.02623,397.77765,111.66018,-200.70686,36.705265,121.56461,-95.484566,393.90256,105.54557,-211.76979,39.070644,117.35271,-116.20623,386.9166,107.51175,-190.35799,46.27829,119.21326,-98.12672,246.03316,288.01242,-4.05671,196.56476,289.3799,4.380158,247.77397,379.00833,-1.2462938,202.06415,381.94037,43.70729,241.67316,442.42664,203.55667,205.12964,455.45355,195.2963,241.08484,449.6138,221.67758,208.43481,466.746,208.25682,234.96722,476.1843,162.92078,200.07968,483.80103,125.60376
image_006.jpg,225.63364,124.14711,-191.44568,231.60559,114.03278,-178.35231,235.37308,113.65919,-178.44217,239.21277,113.28629,-178.59874,219.13899,113.73565,-178.48724,215.3549,113.38295,-178.50226,212.34064,113.21544,-178.566,244.91792,114.718346,-92.03235,208.8074,114.56987,-92.18989,233.32271,134.3449,-158.23093,219.26456,135.41107,-158.1372,271.3258,158.2956,-34.579712,184.83363,158.87993,-43.23181,333.1858,159.51765,-39.398323,121.54793,145.16899,-34.7265,385.39557,140.07938,-117.06729,71.45817,132.2875,-68.50164,403.57425,141.15533,-133.96664,50.720444,133.76004,-79.18806,402.3429,133.8082,-149.55934,53.17583,131.0072,-95.87594,395.46198,136.93939,-129.2884,60.37638,132.7926,-79.79943,251.10503,295.16003,-1.8666239,205.65675,294.78564,2.1145692,249.90054,384.80905,-19.952095,206.28522,388.28293,18.545164,244.09865,451.04022,166.86508,207.60298,462.9758,163.06822,243.65982,458.0679,183.26303,209.61775,473.1898,175.077,237.10628,483.16522,112.77023,208.48584,490.78125,81.99596
image_007.jpg,213.47133,94.19364,-217.96956,220.11809,87.29449,-199.81992,223.63602,87.817795,-199.90445,226.55965,88.39758,-200.02382,208.11624,86.3355,-201.42024,204.20908,86.38614,-201.4709,201.0639,86.65121,-201.56285,231.10484,93.06212,-105.92289,196.70802,91.80768,-113.63511,220.19397,106.91473,-184.4992,206.27493,106.03138,-186.50514,255.12955,148.72534,-60.809647,165.08449,147.05295,-71.20869,313.6188,147.97104,-68.55856,106.35916,130.40791,-81.944916,361.65646,126.0058,-146.68274,50.972816,105.891785,-142.52048,379.64105,125.348274,-164.13196,31.885914,104.16962,-157.82384,378.47394,118.38397,-179.0262,34.189423,98.2609,-178.0719,371.92227,120.41074,-159.58449,40.56607,100.10591,-156.32768,232.89621,293.0845,-2.9252737,184.30827,292.39215,3.1221783,229.54422,381.90683,19.801687,181.13112,385.22958,43.746284,217.00291,449.327,249.87161,179.27026,460.87354,218.77187,214.55255,455.9062,269.50458,181.4697,472.0257,233.22954,210.2178,485.23254,193.98608,172.70818,489.0775,131.56857
image_008.jpg,236.75145,106.4029,-192.29749,243.71066,97.093414,-176.94229,247.19974,97.13842,-177.04169,250.3467,97.139046,-177.1825,231.69284,96.14791,-177.2056,228.10596,95.72972,-177.22366,224.70917,95.48828,-177.27426,255.62708,100.35263,-88.48093,221.00235,98.43501,-89.23776,243.33095,117.25678,-159.56512,229.85992,116.931206,-159.60516,278.6272,148.9328,-45.480186,191.1478,146.04637,-43.17347,344.31674,152.52136,-72.98679,134.31439,133.96063,-60.565575,388.17593,146.5103,-172.1525,77.567154,115.804794,-137.18663,406.56665,152.4827,-192.55914,58.954983,115.81177,-154.70436,404.26013,148.42273,-207.98969,60.759487,113.24519,-173.08015,397.7706,148.94226,-184.61023,67.07967,114.56294,-150.43663,254.19058,288.37045,-4.4620304,208.03127,285.90875,4.6336193,250.26143,378.09488,-15.723315,208.17453,383.3545,31.16325,240.34071,441.92188,179.84273,206.95908,454.66666,203.54944,237.99861,449.0165,196.62192,209.9386,465.2941,218.21286,237.26515,474.39307,126.75037,199.23228,482.76892,130.05453
image_009.jpg,225.37364,102.58046,-211.80562,232.64429,92.22737,-195.78883,236.55167,92.11444,-195.90465,240.64384,92.16885,-196.02191,220.18333,91.60984,-196.92958,216.29247,91.26306,-196.99905,212.96782,91.136444,-197.07469,246.13495,94.97445,-97.13571,207.5605,93.3551,-102.46131,232.14137,114.29344,-175.00572,217.85133,113.47694,-176.58578,269.0237,148.44266,-44.247192,177.34976,140.64984,-68.07232,335.11105,150.40115,-54.064175,115.86849,127.72583,-216.43968,382.00043,146.52684,-125.44826,68.79005,110.89093,-452.4795,405.63596,154.40825,-140.28038,45.017452,110.168335,-490.19125,402.15295,151.20671,-159.51675,51.22902,106.371475,-499.80154,392.1787,148.7784,-138.18759,60.11995,108.99151,-465.51926,242.14711,288.94113,-0.24050218,192.59192,287.84894,0.52588266,240.64307,389.9992,-15.963746,191.27983,392.63858,38.134686,233.51411,466.9132,177.20569,191.16331,473.25317,203.51614,233.413,475.72113,192.60756,192.28786,485.33624,216.85611,222.3476,500.73615,112.913055,188.9462,500.09894,121.138626
image_010.jpg,246.38269,92.82252,-158.10114,252.2521,81.96793,-149.03014,255.86491,81.40956,-149.15785,259.40982,80.9574,-149.25873,243.5155,83.24862,-140.04834,241.3094,83.494606,-140.05193,239.46338,83.69277,-140.07971,267.09103,84.53196,-82.62867,240.83633,86.6711,-40.600903,255.22264,102.27012,-134.64769,243.69579,103.56641,-122.23201,298.39383,132.72408,-69.39518,222.27414,138.3717,35.410297,351.3092,136.9523,-228.67836,175.17897,142.538,144.08456,386.78598,122.27123,-446.15936,132.0423,123.37655,220.89514,403.9016,117.44181,-479.33896,119.84974,120.877266,234.71959,390.81738,114.59844,-494.27496,122.93466,118.82258,223.00198,383.43423,117.10135,-458.20645,126.95772,120.35574,216.53107,278.11594,281.8872,-26.018993,233.91023,279.70193,26.292524,279.53552,380.5865,-77.115105,230.12466,368.96707,30.845612,270.253,448.65204,96.64851,241.53795,439.80322,259.223,270.4928,456.52988,112.03447,245.58978,446.64874,280.85672,264.79147,479.18878,61.08784,234.65256,467.33148,237.96985
